timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764253832833,233,Dog page,200,,Thread Group 1 1-206,text,true,,4991,178,27,27,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,232,0,0
1764253832187,908,Home,200,,Thread Group 1 1-313,text,true,,5664,148,27,27,https://petstore.octoperf.com/actions/Catalog.action,907,0,674
1764253832660,464,Fish Page,200,,Thread Group 1 1-311,text,true,,4619,178,27,27,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,464,0,0
1764253832886,284,Cats Page,200,,Thread Group 1 1-305,text,true,,4265,178,27,27,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,284,0,0
1764253832951,220,SignUp Page,200,,Thread Group 1 1-306,text,true,,6571,164,27,27,https://petstore.octoperf.com/actions/Account.action?newAccountForm=,219,0,0
1764253832982,222,Fish Page,200,,Thread Group 1 1-308,text,true,,4619,178,28,28,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,222,0,0
1764253832128,1088,SignIn page,200,,Thread Group 1 1-293,text,true,,4654,160,28,28,https://petstore.octoperf.com/actions/Account.action?signonForm=,1088,0,0
1764253832177,1073,Birds Page,200,,Thread Group 1 1-279,text,true,,4269,179,28,28,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,1073,0,0
1764253832775,499,Fish Page,200,,Thread Group 1 1-283,text,true,,4619,178,28,28,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,246,0,0
1764253833066,229,Reptiles Page,200,,Thread Group 1 1-206,text,true,,4271,182,28,28,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,228,0,0
1764253831764,1530,SignIn page,200,,Thread Group 1 1-290,text,true,,4654,160,28,28,https://petstore.octoperf.com/actions/Account.action?signonForm=,1258,0,0
1764253832384,929,Home,200,,Thread Group 1 1-314,text,true,,5664,148,28,28,https://petstore.octoperf.com/actions/Catalog.action,928,0,701
1764253833049,271,Fish Page,200,,Thread Group 1 1-312,text,true,,4619,178,28,28,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,271,0,0
1764253833095,248,Fish Page,200,,Thread Group 1 1-313,text,true,,4619,178,28,28,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,248,0,0
1764253833171,198,Cart Page,200,,Thread Group 1 1-306,text,true,,4797,155,28,28,https://petstore.octoperf.com/actions/Cart.action?viewCart=,198,0,0
1764253833124,251,Dog page,200,,Thread Group 1 1-311,text,true,,4991,178,27,27,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,251,0,0
1764253832930,480,SignIn page,200,,Thread Group 1 1-280,text,true,,4654,160,28,28,https://petstore.octoperf.com/actions/Account.action?signonForm=,480,0,0
1764253832583,847,Home,200,,Thread Group 1 1-315,text,true,,5664,148,28,28,https://petstore.octoperf.com/actions/Catalog.action,845,0,643
1764253831745,1696,Fish Page,200,,Thread Group 1 1-205,text,true,,4619,178,28,28,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,1696,0,1468
1764253833171,271,Birds Page,200,,Thread Group 1 1-305,text,true,,4269,179,28,28,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,270,0,0
1764253833205,238,Dog page,200,,Thread Group 1 1-308,text,true,,4991,178,28,28,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,238,0,0
